Unnamed: 0,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
4850,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:30,25.51992239611016,5
4851,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:31,25.51992239611016,5
4852,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:32,25.51992239611016,5
4853,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:33,25.51992239611016,5
4854,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:34,25.51992239611016,5
4855,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:36,25.51992239611016,5
4856,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:37,25.51992239611016,5
4857,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:38,25.51992239611016,5
4858,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:39,25.51992239611016,5
4859,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:40,25.51992239611016,5
4860,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:41,25.51992239611016,5
4861,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:42,25.51992239611016,5
4862,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:44,25.51992239611016,5
4863,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:45,25.51992239611016,5
4864,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:46,25.51992239611016,5
4865,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:47,25.51992239611016,5
4866,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:48,25.51992239611016,5
4867,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:49,25.51992239611016,5
4868,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:50,25.51992239611016,5
4869,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:52,25.51992239611016,5
4870,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:53,25.51992239611016,5
4871,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:54,25.51992239611016,5
4872,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:55,25.51992239611016,5
4873,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:56,25.51992239611016,5
4874,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:57,25.51992239611016,5
4875,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:58,25.51992239611016,5
4876,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:09:59,25.51992239611016,5
4877,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:00,25.51992239611016,5
4878,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:02,25.51992239611016,5
4879,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:03,25.51992239611016,5
4880,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:04,25.51992239611016,5
4881,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:05,25.51992239611016,5
4882,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:06,25.51992239611016,5
4883,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:07,25.51992239611016,5
4884,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:08,25.51992239611016,5
4885,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:09,25.51992239611016,5
4886,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:10,25.51992239611016,5
4887,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:12,25.51992239611016,5
4888,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:13,25.51992239611016,5
4889,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:14,25.51992239611016,5
4890,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:15,25.51992239611016,5
4891,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:16,25.51992239611016,5
4892,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:17,25.51992239611016,5
4893,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:19,25.51992239611016,5
4894,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:20,25.51992239611016,5
4895,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:21,25.51992239611016,5
4896,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:22,25.51992239611016,5
4897,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:23,25.51992239611016,5
4898,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:24,25.51992239611016,5
4899,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:25,25.51992239611016,5
4900,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:27,25.51992239611016,5
4901,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:29,25.51992239611016,5
4902,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:30,25.51992239611016,5
4903,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:31,25.51992239611016,5
4904,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:32,25.51992239611016,5
4905,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:33,25.51992239611016,5
4906,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:34,25.51992239611016,5
4907,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:36,25.51992239611016,5
4908,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:37,25.51992239611016,5
4909,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:38,25.51992239611016,5
4910,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:39,25.51992239611016,5
4911,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:40,25.51992239611016,5
4912,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:41,25.51992239611016,5
4913,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:42,25.51992239611016,5
4914,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:43,25.51992239611016,5
4915,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:44,25.51992239611016,5
4916,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:45,25.51992239611016,5
4917,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:46,25.51992239611016,5
4918,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:47,25.51992239611016,5
4919,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:48,25.51992239611016,5
4920,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:50,25.51992239611016,5
4921,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:51,25.51992239611016,5
4922,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:52,25.51992239611016,5
4923,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:53,25.51992239611016,5
4924,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:54,25.51992239611016,5
4925,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:55,25.51992239611016,5
4926,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:56,25.51992239611016,5
4927,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:57,25.51992239611016,5
4928,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:58,25.51992239611016,5
4929,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:10:59,25.51992239611016,5
4930,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:00,25.51992239611016,5
4931,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:02,25.51992239611016,5
4932,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:03,25.51992239611016,5
4933,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:04,25.51992239611016,5
4934,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:05,25.51992239611016,5
4935,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:06,25.51992239611016,5
4936,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:07,25.51992239611016,5
4937,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:08,25.51992239611016,5
4938,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:09,25.51992239611016,5
4939,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:10,25.51992239611016,5
4940,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:11,25.51992239611016,5
4941,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:12,25.51992239611016,5
4942,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:13,25.51992239611016,5
4943,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:14,25.51992239611016,5
4944,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:15,25.51992239611016,5
4945,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:16,25.51992239611016,5
4946,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:18,25.51992239611016,5
4947,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:19,25.51992239611016,5
4948,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:20,25.51992239611016,5
4949,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:21,25.51992239611016,5
4950,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:22,25.51992239611016,5
4951,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:23,25.51992239611016,5
4952,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:24,25.51992239611016,5
4953,f4:02:28:5a:28:63,45.185627,22.264986,32,-65,2022-07-11T10:03:35.572+0100,2022-07-11 10:11:25,25.51992239611016,5
5494,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:31:54,37.831151738067,6
5495,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:31:55,37.831151738067,6
5496,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:31:56,37.831151738067,6
5497,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:31:57,37.831151738067,6
5498,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:31:58,37.831151738067,6
5499,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:31:59,37.831151738067,6
5500,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:00,37.831151738067,6
5501,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:01,37.831151738067,6
5502,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:02,37.831151738067,6
5503,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:04,37.831151738067,6
5504,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:05,37.831151738067,6
5505,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:06,37.831151738067,6
5506,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:07,37.831151738067,6
5507,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:08,37.831151738067,6
5508,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:09,37.831151738067,6
5509,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:10,37.831151738067,6
5510,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:11,37.831151738067,6
5511,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:12,37.831151738067,6
5512,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:14,37.831151738067,6
5513,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:15,37.831151738067,6
5514,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:16,37.831151738067,6
5515,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:17,37.831151738067,6
5516,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:18,37.831151738067,6
5517,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:19,37.831151738067,6
5518,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:20,37.831151738067,6
5519,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:21,37.831151738067,6
5520,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:22,37.831151738067,6
5521,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:23,37.831151738067,6
5522,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:25,37.831151738067,6
5523,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:26,37.831151738067,6
5524,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:27,37.831151738067,6
5525,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:28,37.831151738067,6
5526,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:29,37.831151738067,6
5527,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:30,37.831151738067,6
5528,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:31,37.831151738067,6
5529,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:32,37.831151738067,6
5530,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:33,37.831151738067,6
5531,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:34,37.831151738067,6
5532,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:36,37.831151738067,6
5533,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:37,37.831151738067,6
5534,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:38,37.831151738067,6
5535,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:39,37.831151738067,6
5536,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:40,37.831151738067,6
5537,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:41,37.831151738067,6
5538,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:42,37.831151738067,6
5539,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:43,37.831151738067,6
5540,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:44,37.831151738067,6
5541,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:46,37.831151738067,6
5542,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:47,37.831151738067,6
5543,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:48,37.831151738067,6
5544,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:49,37.831151738067,6
5545,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:50,37.831151738067,6
5546,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:51,37.831151738067,6
5547,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:52,37.831151738067,6
5548,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:53,37.831151738067,6
5549,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:54,37.831151738067,6
5550,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:55,37.831151738067,6
5551,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:57,37.831151738067,6
5552,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:58,37.831151738067,6
5553,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:32:59,37.831151738067,6
5554,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:00,37.831151738067,6
5555,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:01,37.831151738067,6
5556,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:02,37.831151738067,6
5557,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:03,37.831151738067,6
5558,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:04,37.831151738067,6
5559,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:05,37.831151738067,6
5560,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:06,37.831151738067,6
5561,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:08,37.831151738067,6
5562,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:09,37.831151738067,6
5563,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:10,37.831151738067,6
5564,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:11,37.831151738067,6
5565,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:12,37.831151738067,6
5566,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:13,37.831151738067,6
5567,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:14,37.831151738067,6
5568,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:15,37.831151738067,6
5569,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:16,37.831151738067,6
5570,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:17,37.831151738067,6
5571,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:19,37.831151738067,6
5572,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:20,37.831151738067,6
5573,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:21,37.831151738067,6
5574,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:22,37.831151738067,6
5575,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:23,37.831151738067,6
5576,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:24,37.831151738067,6
5577,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:25,37.831151738067,6
5578,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:26,37.831151738067,6
5579,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:28,37.831151738067,6
5580,f4:02:28:5a:28:63,63.774025,31.031845,64,-71,2022-07-11T10:29:34.970+0100,2022-07-11 10:33:29,37.831151738067,6
